filename,session_date_iso,fecha,tipo,sesion,reunion,source_url,format,provisional,file_size_bytes,file_sha256,json_sha256,downloaded_at_utc
2001-12-21_r00_ASAMBLEA.html,2001-12-21,21-12-2001,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/21-12-2001/00/downloadTac,html,false,37676,880affa13364df930a08756934f5c4a55fb754e8d5cb43a7877e4e3ae8d65063,eef7672e16dc40bebeb68878d1b99136aa6a67947cd2f622aa5dc97217b73a8b,2026-09-18T21:07:00+00:00
2001-12-22_r00_ASAMBLEA.html,2001-12-22,22-12-2001,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/22-12-2001/00/downloadTac,html,false,625943,85b7fde5603cf12306e682a8d57ac9da1285f7e6bfa628221214007190c104d6,ae8570c7bc020e04ff4b01b4348ec5ef5513b7ffe676bd1d0bac1e4a9c17abe4,2026-09-18T21:06:57+00:00
2002-01-01_r00_ASAMBLEA.html,2002-01-01,01-01-2002,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-01-2002/00/downloadTac,html,true,331410,1fd8741501b1539e04a617657f1ccd9fbbbc5185040faaeb6485345fe2651dec,ebfd160bcc9b58458827e9c6dc8cf8b17b832462dd1c7588ff1b9844006816b8,2026-09-18T21:06:55+00:00
2002-01-04_r79_ORDINARIA.html,2002-01-04,04-01-2002,ORDINARIA,28,79,https://www.senado.gov.ar/parlamentario/sesiones/04-01-2002/79/downloadTac,html,true,143173,165ed5031d7c8391887208e0b457cc3a87578f99b0865de5183447e3b2faeb8a,cd504ce01a86642aa9f6198fd96c143fafa1b2115cc1ba6e51faff009ff40377,2026-09-18T21:06:53+00:00
2002-01-06_r80_ORDINARIA.html,2002-01-06,06-01-2002,ORDINARIA,28,80,https://www.senado.gov.ar/parlamentario/sesiones/06-01-2002/80/downloadTac,html,true,515939,f95054ab71ff8bce95d8ac4b877ac9e9eccfe442e0db6bce78630c7da12d5fe3,a1e6f9dfb0ad119dc564eb3a0f307597d2510ebd2d7b0b81b46d7990029ddc82,2026-09-18T21:06:50+00:00
2002-01-17_r81_ORDINARIA.html,2002-01-17,17-01-2002,ORDINARIA,29,81,https://www.senado.gov.ar/parlamentario/sesiones/17-01-2002/81/downloadTac,html,false,229465,d9358f2e24737fecaba763a861d0bb0f0bd227b7c3e48368258b662c0f30071c,617e79402d3047881a59c0421045e342faf60a6f21b8b4649d8396305e555f00,2026-09-18T21:06:48+00:00
2002-01-23_r82_ORDINARIA.html,2002-01-23,23-01-2002,ORDINARIA,30,82,https://www.senado.gov.ar/parlamentario/sesiones/23-01-2002/82/downloadTac,html,unstated,517014,858bd93e293de41627414f3cd129a42df45d11175e12c5e95dcb6b9312c2c23c,5f1aa6cc85006db7c574ff0d60e4a2ba3f36f95e8dc591a166ba3ea78970e9b0,2026-09-18T21:06:46+00:00
2002-02-21_r01_PREPARATORIA.html,2002-02-21,21-02-2002,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/21-02-2002/01/downloadTac,html,true,18730,6e7c6b85e0d62a2c0d0e721792b8728a83a0f03da2d17f0c7717435756501810,6d87c02f91d6e3ebd8049c54ebf3200776d22988f9434763a195a2c1887b4897,2026-09-18T21:06:43+00:00
2002-02-21_r83_ORDINARIA.html,2002-02-21,21-02-2002,ORDINARIA,31,83,https://www.senado.gov.ar/parlamentario/sesiones/21-02-2002/83/downloadTac,html,true,354731,23bd20696597fae4abb57335799cc06a35d19ac7631c56430dfea5cfba95164c,2c347a13fe6cf0ecb8d820008b959e203720c874d50edb53c30d289e771e4c4e,2026-09-18T21:06:41+00:00
2002-03-01_r00_ASAMBLEA.html,2002-03-01,01-03-2002,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2002/00/downloadTac,html,false,48587,364b005e6ff9e9f42bb94ae94627c09a1ac2f3730545b88cebba3d8a8aec6052,96bb0a01d67beacd7dc230b300421f2835b7347559f2cfc03753e7129443adf3,2026-09-18T21:06:39+00:00
2002-03-05_r02_ESPECIAL.html,2002-03-05,05-03-2002,ESPECIAL,00,02,https://www.senado.gov.ar/parlamentario/sesiones/05-03-2002/02/downloadTac,html,true,738106,a501d6fca582a2fd92c6e1bd68adfdec18380211af48d9b5f7435f94913926e2,fa394c760f861cffccdd260e74a3c3b6446d3e4a36b3f2cbab168005f46d24a9,2026-09-18T21:06:37+00:00
2002-03-14_r03_ORDINARIA.html,2002-03-14,14-03-2002,ORDINARIA,01,03,https://www.senado.gov.ar/parlamentario/sesiones/14-03-2002/03/downloadTac,html,true,713652,8e7b6c0c6ca9c7b38600a8841fd5045a4a0764e5001b4eb4e9eb1ae60fecacae,11344aca117d886f28a8b25252db8b8f60de8596f6d0ea5dce4fa00d05d7c844,2026-09-18T21:06:34+00:00
2002-04-04_r04_ORDINARIA.html,2002-04-04,04-04-2002,ORDINARIA,02,04,https://www.senado.gov.ar/parlamentario/sesiones/04-04-2002/04/downloadTac,html,true,489118,2189d26177f521037cdb40b99443bc7e3b8691d42ebbbc5853fa73c7cabe632c,13375ed1b1dd20061dcf0df7c2da3b03bf93de0b898ed4efda25c3d7cf9c1bae,2026-09-18T21:06:32+00:00
2002-04-11_r05_ESPECIAL.pdf,2002-04-11,11-04-2002,ESPECIAL,00,05,https://www.senado.gov.ar/parlamentario/sesiones/11-04-2002/05/downloadTac,pdf,false,445908,18db3b77c69c848adad5d3370af8fb051511a0105539fed870194dc9ea3a56a2,0ae696d3bc5f540b0d8cc2db9d91c2cfaa4da327557399ada9c883d0cb6adad6,2026-07-22T05:23:14+00:00
2002-04-11_r06_ORDINARIA.html,2002-04-11,11-04-2002,ORDINARIA,03,06,https://www.senado.gov.ar/parlamentario/sesiones/11-04-2002/06/downloadTac,html,true,201978,b21a80c25f47d84465e7ed28b7dfddbe9a29c26bfb59398fbfe47cc8b3c0059c,81a5d673d618630266cce70a4f36719c381b234d60fee665b5adf90d4b1eb850,2026-09-18T21:06:30+00:00
2002-04-24_r07_ESPECIAL.html,2002-04-24,24-04-2002,ESPECIAL,00,07,https://www.senado.gov.ar/parlamentario/sesiones/24-04-2002/07/downloadTac,html,true,210313,22dadf5384704383f20ce9371e90116c13dae88607a0e96db175bb346c5733b6,947b10444c621351a2a4f8f606a3618c27c9ff4ae157fd07bf1da8eb8ec9255b,2026-09-18T21:06:27+00:00
2002-05-08_r08_ORDINARIA.html,2002-05-08,08-05-2002,ORDINARIA,04,08,https://www.senado.gov.ar/parlamentario/sesiones/08-05-2002/08/downloadTac,html,true,691408,35d9c568a2bc73a35822beb3dc8eb9bef03626c418243e9a05ac08e9b5d3d2f9,36c289724e9a7908e6f2badd4850ea2d5be2e56c7e0cbd1fb665c9d34e973cf0,2026-09-18T21:06:25+00:00
2002-05-09_r09_ORDINARIA.html,2002-05-09,09-05-2002,ORDINARIA,04,09,https://www.senado.gov.ar/parlamentario/sesiones/09-05-2002/09/downloadTac,html,false,9099,317853abb2c8af9e0ddc41c2050db0ca3a8f223bd8930d37557905eca25826b4,cf8849d8a7d1cabf80d7d3502af5ca9c0a0d84314f9d9179e0b1b0ff64395d1d,2026-09-18T21:06:22+00:00
2002-05-15_r10_ORDINARIA.html,2002-05-15,15-05-2002,ORDINARIA,05,10,https://www.senado.gov.ar/parlamentario/sesiones/15-05-2002/10/downloadTac,html,true,482184,c56351236078b19c6f42c467715159713d550b937f359fcb1b7a9f46ec5eaada,50f3adc9c656038c239daf9f5eccbb2b3418b7eb325be2b04a46458b8ed4dfa5,2026-09-18T21:06:20+00:00
2002-05-23_r11_ORDINARIA.html,2002-05-23,23-05-2002,ORDINARIA,06,11,https://www.senado.gov.ar/parlamentario/sesiones/23-05-2002/11/downloadTac,html,true,502113,9a2282731884e029b920685d8d1fa7a0a93fdf7a5ce5ac5d87d082e394d6f2de,4f1c961e23814bd2d24b71c7f79af8947c2fc28189beaf6d50ac2c01f4292534,2026-09-18T21:06:18+00:00
2002-05-28_r12_EN_MINORIA.pdf,2002-05-28,28-05-2002,EN MINORÍA,00,12,https://www.senado.gov.ar/parlamentario/sesiones/28-05-2002/12/downloadTac,pdf,false,145451,dddd275c10c7c61a58f5158a5b648e4068c3ff17e7ea09ba07a156a79f776372,ff2898c5ee6855ea2da1879615eb54c2d8bd24aea7aa37fcdc5754423798bc56,2026-07-22T05:21:31+00:00
2002-05-30_r13_ORDINARIA.html,2002-05-30,30-05-2002,ORDINARIA,07,13,https://www.senado.gov.ar/parlamentario/sesiones/30-05-2002/13/downloadTac,html,true,435261,07537335da064771d314889e0f7ddb50ad6aaace19af872e20f1ec119a2f0a1b,d8b7ac24065eeecdd88fb3e23223acba3c50088306d8ce68e202a719ec845366,2026-09-18T21:06:15+00:00
2002-06-12_r14_ORDINARIA.html,2002-06-12,12-06-2002,ORDINARIA,08,14,https://www.senado.gov.ar/parlamentario/sesiones/12-06-2002/14/downloadTac,html,true,447226,71e2b0afc67ab7db4af9567cf2d7d895bb3ef975be50f1ceaed71232e21b395d,5fc6ccf68b191701810dcccc75859f1a028adc6eea7bf364db03415ce2fe5097,2026-09-18T21:06:13+00:00
2002-07-03_r15_ORDINARIA.html,2002-07-03,03-07-2002,ORDINARIA,09,15,https://www.senado.gov.ar/parlamentario/sesiones/03-07-2002/15/downloadTac,html,true,402577,58792b728990afc331211d4ecb4d39862d554ec10e109586a5a9ad14ac0ca83c,49082458a314380e82a08eb6e3082bfa19107fc47262c980d16c8f2617945bb9,2026-09-18T21:06:11+00:00
2002-07-11_r16_ESPECIAL.html,2002-07-11,11-07-2002,ESPECIAL,00,16,https://www.senado.gov.ar/parlamentario/sesiones/11-07-2002/16/downloadTac,html,true,9324,2c81e067cdd3416faa787bae0b0ce3cda53ded3aa46a39d620a1ffe50fe6bb5d,0be44d54e11d88188a6f2f88a365a9780e64bbc5311191c2aeb3c28d021d3b75,2026-09-18T21:06:09+00:00
2002-08-01_r17_ORDINARIA.html,2002-08-01,01-08-2002,ORDINARIA,10,17,https://www.senado.gov.ar/parlamentario/sesiones/01-08-2002/17/downloadTac,html,true,571386,00d8be055431e6ae665ad5505a5f9666c2f8c7f14e7042ed2ea3a7c4d97ecaaa,619f85b82a1ff85c499ed8cf641aa0335b7848d95b4c05617664d2a88af0ddfa,2026-09-18T21:06:06+00:00
2002-08-08_r18_EN_MINORIA.pdf,2002-08-08,08-08-2002,EN MINORÍA,00,18,https://www.senado.gov.ar/parlamentario/sesiones/08-08-2002/18/downloadTac,pdf,false,172749,a95754f17780450f8c0085ae1051027b5593e867329f4a7e9fc1e9fae6476a81,5388adcfa8c4fdce0af85088db43c52e8cd32c79479b95c7c2d96dc18c720aa5,2026-07-22T05:20:07+00:00
2002-08-15_r19_ORDINARIA.html,2002-08-15,15-08-2002,ORDINARIA,11,19,https://www.senado.gov.ar/parlamentario/sesiones/15-08-2002/19/downloadTac,html,true,593932,91d6c40b45bc7d6290358071a094e3fc26014b6bcff4655bdd48dc0853c78807,f10e5c42000ce5c6f6190b510e1d15226fc8af22da1c64db802368bc2d3430ce,2026-09-18T21:06:04+00:00
2002-08-22_r20_EN_MINORIA.pdf,2002-08-22,22-08-2002,EN MINORÍA,00,20,https://www.senado.gov.ar/parlamentario/sesiones/22-08-2002/20/downloadTac,pdf,false,181714,b02a9aa41db1357f16049159b8ff420af995d1953e60b630bf62010cbae4d4d0,3c719d37cd805083d34e8133a2983b192f4f604a711b735161c09ef98cbbd37b,2026-07-22T05:19:44+00:00
2002-08-28_r21_ORDINARIA.html,2002-08-28,28-08-2002,ORDINARIA,12,21,https://www.senado.gov.ar/parlamentario/sesiones/28-08-2002/21/downloadTac,html,true,457903,eb2cd0db37d78ef1dfb4b8a9b9ea194df9cb6fde9ff580892e2c307d699d67af,0b444756d3f9c2f78727c44c17a7bc712470d49918a0e63e9192c39561da2aa6,2026-09-18T21:06:02+00:00
2002-09-04_r22_ORDINARIA.html,2002-09-04,04-09-2002,ORDINARIA,13,22,https://www.senado.gov.ar/parlamentario/sesiones/04-09-2002/22/downloadTac,html,true,420081,944be753e5ea249f9e1c2b654148e9dfd822c9aa4ac56c07b6e78462016f0089,08646ab33b28488e3093c9459f9db1fcbc39ba9c2e92bb43d332ade4d3360630,2026-09-18T21:05:59+00:00
2002-09-11_r23_ORDINARIA.html,2002-09-11,11-09-2002,ORDINARIA,13,23,https://www.senado.gov.ar/parlamentario/sesiones/11-09-2002/23/downloadTac,html,true,267782,ef7ed8e300ab4c455480e2674566e2b2c62705f154138f98780d003d357af9b4,d51bfc624f8828d8d833cd2dbbf0d3557798651fd0728a47a6f68c12a4ed2cf0,2026-09-18T21:05:57+00:00
2002-09-18_r24_ORDINARIA.html,2002-09-18,18-09-2002,ORDINARIA,14,24,https://www.senado.gov.ar/parlamentario/sesiones/18-09-2002/24/downloadTac,html,true,294853,8305b5b80834ea06624a93877ed6db8b4da77258c1df0f606e827ab83256ca1d,f3d0c176e0a95ff18899be2ebc04ec123f20f6c7269985e076b61e115093804d,2026-09-18T21:05:55+00:00
2002-09-25_r25_ORDINARIA.html,2002-09-25,25-09-2002,ORDINARIA,14,25,https://www.senado.gov.ar/parlamentario/sesiones/25-09-2002/25/downloadTac,html,true,605883,45babc966cc062833c768d8c266b6c2090e3eaa2aef29505c9a1003c460dbecc,293912f0db2aa93b891f3f0970051a2754279d63a4e0584d44cd3fc2ae59fcad,2026-09-18T21:05:53+00:00
2002-10-02_r26_ESPECIAL.html,2002-10-02,02-10-2002,ESPECIAL,00,26,https://www.senado.gov.ar/parlamentario/sesiones/02-10-2002/26/downloadTac,html,true,280738,7532d76088504cb35b48b56f88c8a1be71209b93b5942db55bece72c943faff6,c48ffae4c964e27d40f83adcb9d62c1e4381c52c719505405b2a1432825c29b0,2026-09-18T21:05:50+00:00
2002-10-09_r27_ESPECIAL.html,2002-10-09,09-10-2002,ESPECIAL,00,27,https://www.senado.gov.ar/parlamentario/sesiones/09-10-2002/27/downloadTac,html,true,436536,6eed7b5bfcab9d3152c26d13f2688ac3a2cf03f072b3f1948b51f723094965b5,98da33b8badbb8493c026dabeaa552d809b86b9db654455c37bce317c9a271b9,2026-09-18T21:05:48+00:00
2002-10-16_r28_ESPECIAL.html,2002-10-16,16-10-2002,ESPECIAL,00,28,https://www.senado.gov.ar/parlamentario/sesiones/16-10-2002/28/downloadTac,html,true,9123,dfa674166b38b3e600b8e689549c70b290ce428c75d075b871e30ffd48f12594,341ae61e0d75a924e59ba65849ccd893679cd88badf1462c3f16e4c1ddda851e,2026-09-18T21:05:46+00:00
2002-10-23_r29_ESPECIAL.html,2002-10-23,23-10-2002,ESPECIAL,00,29,https://www.senado.gov.ar/parlamentario/sesiones/23-10-2002/29/downloadTac,html,true,173183,1246bbd3d05d882f2c8cf46c17b3ce4edad5c1d319b1ee1f09b6ec0b269100a9,c1b4b759b80c577de1be1081ff944b5fc8f0a5de160643a2c9a7c88423eab110,2026-09-18T21:05:41+00:00
2002-10-23_r30_ORDINARIA.html,2002-10-23,23-10-2002,ORDINARIA,15,30,https://www.senado.gov.ar/parlamentario/sesiones/23-10-2002/30/downloadTac,html,true,571476,2f79404f3f720966612c51ea31a05a161208b992c037ca8b2fc2184f11e164c4,c36771f2828a70b9218e1c7e6556b3a4afc71df58c989268e61c4af3ae04e358,2026-09-18T21:05:44+00:00
2002-10-30_r31_ORDINARIA.html,2002-10-30,30-10-2002,ORDINARIA,16,31,https://www.senado.gov.ar/parlamentario/sesiones/30-10-2002/31/downloadTac,html,true,361716,d4c50eeefb8e38fe6487e090609470871f1a93b4d28b8947019068ff042b5bce,0abd4f220fe0c7dd346822185cade6e7c959ad19894818762d527a304d56f0d7,2026-09-18T21:05:39+00:00
2002-11-06_r32_ESPECIAL.html,2002-11-06,06-11-2002,ESPECIAL,00,32,https://www.senado.gov.ar/parlamentario/sesiones/06-11-2002/32/downloadTac,html,false,10127,e57f41a10a24ce1f150c41fe32d230fc10de5a5af34b46f2cfe589540e523ff7,08d51d1f873b10d32113504aa69624a23f1404935138af807dbbab4aa8871426,2026-09-18T21:05:37+00:00
2002-11-06_r33_ORDINARIA.html,2002-11-06,06-11-2002,ORDINARIA,17,33,https://www.senado.gov.ar/parlamentario/sesiones/06-11-2002/33/downloadTac,html,true,306236,b2a48694e2d8d94a9ba0c9536d344528437aa1cba2515ba7ffb2db1767ba172a,b367be945477ae59e593e47dcdc6e40c4237723efb740e6421f40623a353bf2c,2026-09-18T21:05:35+00:00
2002-11-13_r34_ESPECIAL.html,2002-11-13,13-11-2002,ESPECIAL,00,34,https://www.senado.gov.ar/parlamentario/sesiones/13-11-2002/34/downloadTac,html,true,360632,77a50a50ec96552aac6f50ca52d354fc568ee3c1bf069e9c310a57d7aa3a7303,a5d19058c4b11a6c935d3a95b64d974ac47a459dd05da2d13f5dab0c5c3985af,2026-09-18T21:05:32+00:00
2002-11-21_r35_ORDINARIA.html,2002-11-21,21-11-2002,ORDINARIA,18,35,https://www.senado.gov.ar/parlamentario/sesiones/21-11-2002/35/downloadTac,html,true,507644,09494b82c206fc180c0eca172267ccd796588c40d2d34455d3468ac10ae29888,ea91a80eb5329019cc6c9f9d0f9206e3040cf859bf4301ebaab423d8ce7ae61d,2026-09-18T21:05:22+00:00
2002-11-27_r36_ORDINARIA.html,2002-11-27,27-11-2002,ORDINARIA,18,36,https://www.senado.gov.ar/parlamentario/sesiones/27-11-2002/36/downloadTac,html,true,61776,d5a14083657a14fe0b334334e1493ca149d90eebeb68c0e17985888c84780f41,5c81f140921edbf8280f0f817724c95cd6e76e3d999c00490c8e9efd7bf7cf1e,2026-09-18T21:05:18+00:00
2002-11-27_r37_ORDINARIA.html,2002-11-27,27-11-2002,ORDINARIA,19,37,https://www.senado.gov.ar/parlamentario/sesiones/27-11-2002/37/downloadTac,html,true,348600,4a8ef61dc81e5ed42671822d92c727d19e27bb1f14581c4838a4d4066f86017f,f3ea3483a3f7f4ae55c0c9d7066e3c9a407667a1089f27c8d30d1d96b851269c,2026-09-18T21:05:20+00:00
2002-11-28_r38_ORDINARIA.html,2002-11-28,28-11-2002,ORDINARIA,20,38,https://www.senado.gov.ar/parlamentario/sesiones/28-11-2002/38/downloadTac,html,true,370026,f99c2e4d95ebc56d237f36e53072cbcefbfcce2e9a3dbb4f02a3ee393716f861,72d6f2698a67c4c5e19f55ddea60fbac98a774e8b9c6b53e8a0bbdf2ce17d270,2026-09-18T21:05:16+00:00
2002-12-18_r39_EXTRAORDINARIA.html,2002-12-18,18-12-2002,EXTRAORDINARIA,01,39,https://www.senado.gov.ar/parlamentario/sesiones/18-12-2002/39/downloadTac,html,true,549207,6a64460770800d9968d1309c517f5eb04a3e709e0715b9c2fdabe3171891ab36,5dde6c2627991e4f94ce07c3b52c8d02c30b9e967299e2cf85bbed34452ae236,2026-09-18T21:05:13+00:00
2002-12-26_r40_EXTRAORDINARIA.html,2002-12-26,26-12-2002,EXTRAORDINARIA,02,40,https://www.senado.gov.ar/parlamentario/sesiones/26-12-2002/40/downloadTac,html,true,377880,382540496d099324fd911515a6660c1f69989c33c47b759f6199ce787515c058,863996bce4a9d24c445375dd84a3a9891e527b6a7fb8962040aeece982a7f2a1,2026-09-18T21:05:11+00:00
2003-02-26_r41_EXTRAORDINARIA.html,2003-02-26,26-02-2003,EXTRAORDINARIA,03,41,https://www.senado.gov.ar/parlamentario/sesiones/26-02-2003/41/downloadTac,html,true,272911,52ead2485197d4fbe18aae506aca415b1aac637443cc2e0055c569089ee33a3a,3f3ff79a57dc77860c4de962cd05ca33e566e4cd85ef9e84dd89f47e86b46dcc,2026-09-18T21:05:09+00:00
2003-02-27_r01_PREPARATORIA.html,2003-02-27,27-02-2003,PREPARATORIA,00,01,https://www.senado.gov.ar/parlamentario/sesiones/27-02-2003/01/downloadTac,html,true,37088,d3f77727d0fbae12ace9134b197d50c51471fc25f969469b363a141e925ec445,9447c82d87d765568086e8dbf357c76c1787126567fe1319352b4aff8ef26a0b,2026-09-18T21:05:06+00:00
2003-03-01_r00_ASAMBLEA.pdf,2003-03-01,01-03-2003,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/01-03-2003/00/downloadTac,pdf,false,150704,dd096328676ba42bd3795f5131defae5f72e94aeea20bb003568f9356dab744f,917d591fe9c2b08a986fce0a5e87f98e5c0e4b0e4f12540e265ba1cdae3c4565,2026-07-22T05:13:54+00:00
2003-03-06_r02_ORDINARIA.html,2003-03-06,06-03-2003,ORDINARIA,01,02,https://www.senado.gov.ar/parlamentario/sesiones/06-03-2003/02/downloadTac,html,true,815222,aa420dcae0028b48dc3944ae52aefb0e068183bfc4e07f5fef94234862fe6b64,f47935f40e15ce0d9eaab1a3f25c63f351a8401b1fdd294d3bd349e90133a212,2026-09-18T21:05:04+00:00
2003-03-12_r03_ORDINARIA.pdf,2003-03-12,12-03-2003,ORDINARIA,01,03,https://www.senado.gov.ar/parlamentario/sesiones/12-03-2003/03/downloadTac,pdf,false,215328,5f37564985ca07f861b4824166d4de5c0954020d71474ee736d6d90aea27b39f,574a8f5e15372b652512f718eed32eca00d7bcd9cac2261815a5eea972e076b3,2026-07-22T05:13:32+00:00
2003-03-13_r04_ORDINARIA.html,2003-03-13,13-03-2003,ORDINARIA,01,04,https://www.senado.gov.ar/parlamentario/sesiones/13-03-2003/04/downloadTac,html,true,19259,bde3bda505397921b67dd66f31f84d452cc0c3d7fcba08f557cdf5b8f32af2f5,285827a916b7611d9f8ef7720eab637c9cadcccd1dde7b7c35b92274894b20aa,2026-09-18T21:05:02+00:00
2003-03-26_r05_ORDINARIA.pdf,2003-03-26,26-03-2003,ORDINARIA,02,05,https://www.senado.gov.ar/parlamentario/sesiones/26-03-2003/05/downloadTac,pdf,false,903561,e416a04ef0836fc2c1387fa7520ba1e327ed2bf5df423555bac07826b702827d,5173d86eef7bcea70c49b0edcd0c877f99dc7a39173d78d160fc939750134c1b,2026-07-22T05:13:08+00:00
2003-04-09_r06_ORDINARIA.html,2003-04-09,09-04-2003,ORDINARIA,03,06,https://www.senado.gov.ar/parlamentario/sesiones/09-04-2003/06/downloadTac,html,true,239273,381ecc856ca0de27b966c9cb5535a77ad97f200b6fab9709a2753e4a97b8e65f,2b5873bc45fdb1202790030cfd11557b998bf318ac6e65e637eda5c559bad259,2026-09-18T21:05:00+00:00
2003-05-07_r07_ESPECIAL.html,2003-05-07,07-05-2003,ESPECIAL,00,07,https://www.senado.gov.ar/parlamentario/sesiones/07-05-2003/07/downloadTac,html,true,106725,e6b46a6130b466c165a87173d6fe73495c4656b2593782e875612272eb75bd71,78e109f5d85103539b9d7a89497e123e90970c4faf6fca970755a5dfe17c4e36,2026-09-18T21:04:57+00:00
2003-05-07_r08_ORDINARIA.html,2003-05-07,07-05-2003,ORDINARIA,03,08,https://www.senado.gov.ar/parlamentario/sesiones/07-05-2003/08/downloadTac,html,true,220116,65c20f16521a8e7d498a536286719e13019c9c2956f0c17d3e70fa9fb9409b96,f27de809a348a5d7cb3c227edb600104f706ac6297c1c6743bdde35af57ec867,2026-09-18T21:04:55+00:00
2003-05-08_r00_ASAMBLEA.html,2003-05-08,08-05-2003,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/08-05-2003/00/downloadTac,html,false,14894,1ab38a956f2331b1ae397568cd0e22f5c8aea43bcaaedbce44a8eafef79096ac,781884bb51f554f978c79493e02fef93ebd150564fce8fac4d1e6958ac71d84f,2026-09-18T21:04:53+00:00
2003-05-25_r00_ASAMBLEA.pdf,2003-05-25,25-05-2003,ASAMBLEA,00,00,https://www.senado.gov.ar/parlamentario/sesiones/25-05-2003/00/downloadTac,pdf,true,319827,17f9c6a068d84641897c78e04c6874f1be991c4060306ff1372b2acdb0172af6,6b06488a996a9ed2ce93390b2cc2b815e41858aa3adc42b7035f6745e05bca94,2026-07-22T05:11:48+00:00
2003-05-28_r09_ORDINARIA.pdf,2003-05-28,28-05-2003,ORDINARIA,04,09,https://www.senado.gov.ar/parlamentario/sesiones/28-05-2003/09/downloadTac,pdf,false,1140223,4db764cd3c35dd7eac6c2fdd645742beb770425086b11dd40968c25120b14137,0898a3faafd4e9b3a90d06432a2ded9addf6753071fbf5590fdf300ea86a12ed,2026-07-22T05:11:42+00:00
2003-06-04_r10_ORDINARIA.html,2003-06-04,04-06-2003,ORDINARIA,05,10,https://www.senado.gov.ar/parlamentario/sesiones/04-06-2003/10/downloadTac,html,true,212534,3e97f8256cd8c93c10e2bbefe6842d81584aeaeb768c7c6e13ebd48e9a320af1,58f18a037b15e390a1fd73e370074bf8a7ec8a7482981bf0181d2f8a43b02dce,2026-09-18T21:04:51+00:00
2003-06-11_r11_ORDINARIA.html,2003-06-11,11-06-2003,ORDINARIA,06,11,https://www.senado.gov.ar/parlamentario/sesiones/11-06-2003/11/downloadTac,html,true,391597,ae4c25629d0a10adb766b2dc90844a264b7e9928fc50b563af975f3f02c04714,4bc9f25a3d53072eaa6a6f6a80d226d36d3efd49dab1eab038cd72f93e08d325,2026-09-18T21:04:48+00:00
2003-06-18_r12_ORDINARIA.pdf,2003-06-18,18-06-2003,ORDINARIA,07,12,https://www.senado.gov.ar/parlamentario/sesiones/18-06-2003/12/downloadTac,pdf,false,1173018,4a7565611db2509bc48d2637e05823eb7c9c514ea798a64e2b07e169ca3878a6,a12a0152de1d494e78327622b0f2f9359d9ec41f93f7fdb4c672ab551171029f,2026-07-22T05:10:59+00:00
2003-06-25_r13_ESPECIAL.pdf,2003-06-25,25-06-2003,ESPECIAL,00,13,https://www.senado.gov.ar/parlamentario/sesiones/25-06-2003/13/downloadTac,pdf,true,245796,de3f3815254e212ba2e57fe681d927d6c432487f5f7ef9c3e2323d3f442ff9a6,59422189d6ce56180ba36265d5a4483b567b6420c730b223cb8195d82fe1a743,2026-07-22T05:10:50+00:00
2003-07-02_r14_ORDINARIA.html,2003-07-02,02-07-2003,ORDINARIA,08,14,https://www.senado.gov.ar/parlamentario/sesiones/02-07-2003/14/downloadTac,html,true,721292,86e5ee8cc3e989e6be8d77fdc78537387ca24483e80b6ebe99329fd479657498,7d20e1aec4cf87e9a165bc84132d17b075bb0cbfeeb46673eca76b853ffa9630,2026-09-18T21:04:46+00:00
2003-07-23_r15_ORDINARIA.pdf,2003-07-23,23-07-2003,ORDINARIA,09,15,https://www.senado.gov.ar/parlamentario/sesiones/23-07-2003/15/downloadTac,pdf,true,560991,1e55f9c6257d90688b6ca037dbfb0fbd8b8c93d2a40d62e915daa1c9f23ae752,45025f2563a7d2116119759213d5261514ed3d08936eba04edb1016464631078,2026-07-22T05:10:27+00:00
2003-08-06_r16_ORDINARIA.pdf,2003-08-06,06-08-2003,ORDINARIA,10,16,https://www.senado.gov.ar/parlamentario/sesiones/06-08-2003/16/downloadTac,pdf,false,426728,fdf4af1359cb9adf9c2be09feb363de829991283702b861374cf074d6afaf445,ba7f0185ec68c74af6e23285cfa8aea25a0c63253f8a0d83ccf0d569d2ce5dbe,2026-07-22T05:10:16+00:00
2003-08-20_r17_ORDINARIA.pdf,2003-08-20,20-08-2003,ORDINARIA,11,17,https://www.senado.gov.ar/parlamentario/sesiones/20-08-2003/17/downloadTac,pdf,false,1887631,e5aa5ced0443bb5a1326ea76cf777129b820cadf79d9ee3ca508e8aba28cd621,d171e2f85fbd784a724a68dcf1d8d947dad4e71f875eeabd2938ca1694cc68b8,2026-07-22T05:10:07+00:00
