case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
228,2003-03-26_r05,2003-03-26_r05_ORDINARIA.pdf,192,Sr. Presidente (López Arias),Sr. Presidente (López Arias). —,yes,yes,same-paragraph,none,high,"Si no se hace uso de la palabra, se va a votar el proyecto","Single occurrence, near the foot of page 192.",
229,2003-05-28_r09,2003-05-28_r09_ORDINARIA.pdf,28,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Queda aprobada la resolución. Se procederá en consecuencia.,"Only one line on the page reads ""resolución""; the other closings say ""comunicación"", all under the same label.",
230,2003-06-18_r12,2003-06-18_r12_ORDINARIA.pdf,8,Sr. López Arias,Sr. López Arias. —,yes,yes,same-paragraph,none,high,"Señor presidente: voy a tratar de ser lo más breve posible. Según mi criterio,","Label is the first line of the page; ""Según mi criterio,"" starts the following indented paragraph of the same turn.",
231,2003-07-23_r15,2003-07-23_r15_ORDINARIA.pdf,80,Sr. Pichetto,Sr. Pichetto. —,yes,yes,same-paragraph,none,high,"Señor presidente: tal como expresó el senador Agúndez, este proyecto ha sido intensamente analizado","Page prints the name as ""Agúndez"", matching the quoted phrase.",
232,2003-08-06_r16,2003-08-06_r16_ORDINARIA.pdf,60,Sr. Presidente (Gioja),Sr. Presidente (Gioja). —,yes,yes,same-paragraph,none,high,En consideración la preferencia solicitada por la senadora Müller. Si no se hace uso,"""Si no se hace uso..."" is the indented continuation line of the same turn.",
233,2003-08-20_r17,2003-08-20_r17_ORDINARIA.pdf,67,Sr. Zavalía,Sr. Zavalía. —,yes,yes,same-paragraph,none,high,"¿Me permite una interrupción, señor senador?","Labels on this page use the plain form ""Sr. Presidente."" with no name in parentheses; the quoted question appears once.",
234,2003-08-20_r17,2003-08-20_r17_ORDINARIA.pdf,146,Sra. Seguí,Sra. Seguí. —,yes,yes,same-paragraph,none,high,"No es la comisión que yo presido, señor senador.","Single occurrence, in the short exchange with Sr. Baglini.",
235,2003-08-28_r00,2003-08-28_r00_ASAMBLEA.pdf,2,Sr. Secretario (Estrada),Sr. Secretario (Estrada).—,yes,yes,same-paragraph,(Lee),high,Se designan como miembros de las comisiones de recepción a los señores senadores María,"The italic reading direction ""(Lee)"" sits between the label and the quoted words.",
236,2003-10-01_r23,2003-10-01_r23_ORDINARIA.pdf,10,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va","Ambiguous by position only: the same wording appears three times on page 10, each time under this identical label; this is the first (Orden del Día Nº 725).",
237,2003-10-01_r23,2003-10-01_r23_ORDINARIA.pdf,10,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va","Ambiguous by position only: three identical occurrences on page 10, all under this same label; this is the second (Orden del Día Nº 726).",
238,2003-10-01_r23,2003-10-01_r23_ORDINARIA.pdf,10,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va","Ambiguous by position only: three identical occurrences on page 10, all under this same label; this is the third (Orden del Día Nº 727).",
239,2003-10-08_r25,2003-10-08_r25_TRIBUNAL_DE_JUICIO_POLITICO.pdf,90,Sr. Maestro,Sr. Maestro. —,yes,yes,same-paragraph,none,high,Realmente ésta será la última interrupción que concedo.,Follows the Presidencia's question about Zavalía's requested interruption.,
240,2003-10-15_r26,2003-10-15_r26_ORDINARIA.pdf,35,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va",Ambiguous by position only: the wording appears twice on page 35 under this same label; this is the first (Orden del Día Nº 829).,
241,2003-10-15_r26,2003-10-15_r26_ORDINARIA.pdf,35,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va",Ambiguous by position only: two identical occurrences on page 35 under this same label; this is the second (Orden del Día Nº 831).,
242,2003-10-15_r26,2003-10-15_r26_ORDINARIA.pdf,86,Sr. Terragno,Sr. Terragno. —,yes,yes,same-paragraph,none,high,"Dejo planteado mi pedido, señor presidente. Si bien mi exposición será complementada con la","""Si bien mi exposición..."" continues in the next indented paragraph of the same turn.",
243,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,3,Sra. Presidenta,Sra. Presidenta. —,yes,yes,same-paragraph,none,high,"Perdón, doctor Badeni. Usted se encuentra en un instituto de la República y de","This record prints ""Presidenta"" here, not ""Presidente"".",
244,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,11,Sra. Presidenta,Sra. Presidenta.—,yes,yes,same-paragraph,none,high,"Adelante, doctor Badeni. Siga con las preguntas, por favor.","A near-identical later line reads ""Siga con sus preguntas, por favor"" under the same label; the exact quoted wording occurs once.",
245,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,12,Sra. Presidenta,Sra. Presidenta. —,yes,yes,same-paragraph,none,high,Yo le concedo el uso de la palabra...,"Single occurrence, between the Falú and Badeni exchanges near the foot of the page.",
246,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,38,Sr. Prades,Sr. Prades. —,yes,yes,same-paragraph,none,high,"El Consejo sanciona a un miembro de un tribunal inferior, ¿tiene algún recurso el","A later, reworded question by the same speaker mentions the Consejo de la Magistratura again; the quoted wording matches this line.",
247,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,44,Sr. Schorr,Sr. Schorr. —,yes,yes,same-paragraph,none,high,La cuestión es la siguiente: la Procuración del Tesoro de la Nación es el,Answer to the Secretaría's third read question.,
248,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,51,Sr. Schorr,Sr. Schorr. —,yes,yes,same-paragraph,none,high,Sí; eso es atinente al fondo. Lo que digo que es atinente a la,"Single occurrence, near the top of the page in reply to Diputado Falú.",
249,2003-11-04_r29,2003-11-04_r29_TRIBUNAL_DE_JUICIO_POLITICO.pdf,100,Sr. Fanelli Evans,Sr. Fanelli Evans.—,yes,yes,same-paragraph,none,high,No recuerdo si hice evaluación exactamente sobre eso.,Reply to Sra. Ibarra's question about his dictamen.,
250,2003-11-11_r32,2003-11-11_r32_TRIBUNAL_DE_JUICIO_POLITICO.pdf,35,Sr. Secretario (Estrada),Sr. Secretario (Estrada).—,yes,yes,same-paragraph,none,high,Nueve. Para que diga la testigo si recuerda si una vez que fue recibida,"The numbered question ""Nueve."" is read by the Secretaría; the witness Sra. Eggink answers in the next turn.",
251,2003-11-11_r32,2003-11-11_r32_TRIBUNAL_DE_JUICIO_POLITICO.pdf,41,Sra. Eggink,Sra. Eggink. —,yes,yes,same-paragraph,none,high,En realidad se cumplió la condición resolutoria.,Short one-line turn in the question-and-answer exchange with Sra. Ibarra; only one label could govern it.,
252,2003-11-11_r32,2003-11-11_r32_TRIBUNAL_DE_JUICIO_POLITICO.pdf,68,Sra. Presidenta,Sra. Presidenta. —,yes,yes,same-paragraph,none,high,Para una pregunta tiene la palabra la senadora Bermejo.,"Page prints ""Presidenta"" (with final a) throughout, transcribed as printed.",
253,2003-11-19_r33,2003-11-19_r33_ORDINARIA.pdf,92,Sr. Presidente (López Arias),Sr. Presidente (López Arias). —,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra el señor senador Baglini.","ambiguous — the identical sentence is printed twice on this page (near the top and again near the bottom), but both occurrences carry the same label.",
254,2003-11-19_r33,2003-11-19_r33_ORDINARIA.pdf,92,Sr. Presidente (López Arias),Sr. Presidente (López Arias). —,yes,yes,same-paragraph,none,high,"Para una interrupción, tiene la palabra el señor senador Baglini.","ambiguous — same duplicated sentence as case 253; both printings are under the identical label, so the answer is unaffected.",
255,2003-11-19_r34,2003-11-19_r34_TRIBUNAL_DE_JUICIO_POLITICO.pdf,4,Sra. Negre de Alonso,Sra. Negre de Alonso. —,yes,yes,same-paragraph,none,high,"Señor presidente: en primer lugar, simplemente quiero decir que voy a pedir la inserción",Turn opens immediately after the presiding officer gives her the floor.,
256,2003-11-19_r34,2003-11-19_r34_TRIBUNAL_DE_JUICIO_POLITICO.pdf,7,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Se va a votar el dictamen leído por Secretaría.,No parenthetical surname is printed with this label on the page.,
257,2003-11-26_r35,2003-11-26_r35_ORDINARIA.pdf,10,Sr. Baglini,Sr. Baglini. —,yes,yes,same-paragraph,none,high,Señor presidente: como es la tercera vez que veo que el miembro informante dice,Last line of the page; the turn opens right there after the chair grants the interruption.,
258,2003-11-26_r35,2003-11-26_r35_ORDINARIA.pdf,72,Sr. Presidente (Salvatori),Sr. Presidente (Salvatori). —,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Sapag.,Only one printing of this sentence on the page.,
259,2003-11-27_r38,2003-11-27_r38_TRIBUNAL_DE_JUICIO_POLITICO.pdf,3,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"Así está previsto, senador Pichetto. Por eso invitamos primero a pasar al recinto a","Page prints ""Así está previsto, senador Pichetto."" (brief quotes it as ""Así está previsto""); last turn on the page.",
260,2003-12-04_r40,2003-12-04_r40_ORDINARIA.pdf,10,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"Con quórum, queda abierta la sesión.","Earlier labels on this page read ""Sr. Presidente (Gioja). —"", but this one is printed without the parenthesis.",
261,2003-12-04_r40,2003-12-04_r40_ORDINARIA.pdf,37,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Queda aprobada la comunicación. Se procederá en consecuencia.,"Only one line on the page ends ""la comunicación""; the other similar lines end ""la declaración"".",
262,2003-12-04_r40,2003-12-04_r40_ORDINARIA.pdf,54,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"Corresponde considerar el dictamen de la Comisión de Minería, Energía y Combustibles en el","ambiguous — this opening appears twice on the page (items 141 and 142), both under the same label.",
263,2003-12-04_r40,2003-12-04_r40_ORDINARIA.pdf,54,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"Corresponde considerar el dictamen de la Comisión de Minería, Energía y Combustibles en el",ambiguous — same duplicated opening as case 262; both printings carry the identical label.,
264,2003-12-04_r40,2003-12-04_r40_ORDINARIA.pdf,114,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Corresponde considerar si se trata sobre tablas el dictamen en los proyectos de ley,"ambiguous — the plural wording appears twice on the page (items 274 and 275), both under the same label.",
265,2003-12-04_r40,2003-12-04_r40_ORDINARIA.pdf,114,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Corresponde considerar si se trata sobre tablas el dictamen en el proyecto de ley,"Singular wording (""en el proyecto de ley"") appears once, at item 273.",
266,2003-12-04_r40,2003-12-04_r40_ORDINARIA.pdf,114,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Corresponde considerar si se trata sobre tablas el dictamen en los proyectos de ley,ambiguous — same duplicated plural wording as case 264; both printings carry the identical label.,
267,2003-12-17_r41,2003-12-17_r41_ORDINARIA.pdf,28,Sra. Fernández de Kirchner,Sra. Fernández de Kirchner. —,yes,yes,same-paragraph,none,high,No. ¿A Presupuesto y Hacienda?,Short reply immediately after the chair proposes sending the bill to committees.,
268,2004-02-24_r43,2004-02-24_r43_EXTRAORDINARIA.pdf,53,Sra. Negre de Alonso,Sra. Negre de Alonso. —,yes,yes,same-paragraph,none,high,Está bien; no hay problema. Con respecto a lo que dijo el señor senador,"""Está bien; no hay problema."" opens the turn; ""Con respecto a lo que dijo el señor senador Terragno..."" is the next unlabelled paragraph of the same turn.",
269,2004-02-24_r43,2004-02-24_r43_EXTRAORDINARIA.pdf,75,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"Señor senador Sanz: el senador Massoni le pide una interrupción, ¿se la concede?","Page prints ""Señor senador Sanz: el senador Massoni le pide una interrupción, ¿se la concede?"" with no parenthetical surname on the label.",
270,2004-02-24_r43,2004-02-24_r43_EXTRAORDINARIA.pdf,81,Sr. Presidente,Sr. Presidente.—,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Sanz.,"On this page some chair labels are set ""Sr. Presidente. —"" and others, including this one, ""Sr. Presidente.—"" with no space before the dash.",
271,2004-02-24_r43,2004-02-24_r43_EXTRAORDINARIA.pdf,90,Sr. Morales,Sr. Morales. —,yes,yes,same-paragraph,none,high,Yo también espero que podamos sancionar esa norma por la que venimos bregando desde,Turn resumes right after the chair returns the floor to him.,
272,2004-03-18_r03,2004-03-18_r03_ESPECIAL.pdf,28,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Castillo.,Second line of the page; no parenthetical surname printed.,
273,2004-03-18_r03,2004-03-18_r03_ESPECIAL.pdf,40,Sr. Prades,Sr. Prades. —,yes,yes,same-paragraph,none,high,Una cosa es el silencio y otra cosa...,First line of the page; the turn opens there.,
274,2004-03-31_r04,2004-03-31_r04_ORDINARIA.pdf,53,Sr. Pichetto,Sr. Pichetto. —,yes,yes,same-paragraph,none,high,"Señor presidente: voy a ser muy breve, casi le diría...","Bold runs over the name only, with the period and dash following; printed right after the chair gives him the floor to close the debate.",
275,2004-04-07_r05,2004-04-07_r05_ORDINARIA.pdf,3,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Se encuentra sobre las bancas el plan de labor aprobado en el plenario de,"Opens the section headed ""Plan de labor""; the section title itself is furniture and does not carry speech.",
276,2004-04-07_r05,2004-04-07_r05_ORDINARIA.pdf,60,Sr. Losada,Sr. Losada. —,yes,yes,same-paragraph,none,high,"Me la va a tener que autorizar, ya que voy a pedir que la","Sits between two turns of Sra. Fernández de Kirchner, but the words open the Losada paragraph itself.",
277,2004-04-28_r08,2004-04-28_r08_ORDINARIA.pdf,5,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va","ambiguous — the same words appear twice on the page (items 4 and 5), but both occurrences carry the identical label Sr. Presidente. —; printed as ""En consideración en general."" with ""Si no se hace uso de la palabra, se va a votar."" on the next indented line of the same turn.",
278,2004-04-28_r08,2004-04-28_r08_ORDINARIA.pdf,29,Sr. Pichetto,Sr. Pichetto.—,yes,yes,same-paragraph,none,high,"Comparto lo mencionado por el señor senador Yoma. En consecuencia, solicito que se voten","Label printed with no space before the dash; ""En consecuencia, solicito que se voten..."" continues in the next indented paragraph of the same turn.",
279,2004-05-19_r11,2004-05-19_r11_ORDINARIA.pdf,69,Sr. Secretario (Estrada),Sr. Secretario (Estrada). —,yes,yes,same-paragraph,(Lee:),high,Sustitúyese el artículo 55 del Código Penal por el siguiente: Cuando concurrieren varios hechos,"The reading cue ""(Lee:)"" stands in italics between the label and the quoted words.",
280,2004-06-30_r15,2004-06-30_r15_ESPECIAL.pdf,53,Sr. Cafiero,Sr. Cafiero. -,yes,yes,same-paragraph,none,high,¡Cómo se enorgullece mi espíritu al ver que las nuevas generaciones...! ¡Es el trasvasamiento,"This page prints a short hyphen after the label, not the usual em dash.",
281,2004-07-07_r16,2004-07-07_r16_ORDINARIA.pdf,10,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Queda aprobada la resolución. Se harán las comunicaciones correspondientes.,"Occurs once, in the first labelled paragraph of the page.",
282,2004-07-07_r16,2004-07-07_r16_ORDINARIA.pdf,177,Sra. Gallego,Sra. Gallego. —,yes,yes,same-paragraph,none,high,"Señor presidente, señoras senadoras, señores senadores: tengo que expresar que mientras tratábamos una ley",Preceding turn is Sr. Presidente (Guinle). — giving her the floor.,
283,2004-08-04_r17,2004-08-04_r17_ORDINARIA.pdf,90,Sr. Pichetto,Sr. Pichetto. —,yes,yes,same-paragraph,none,high,Señor presidente: no nos ponemos nerviosos ni mucho menos. Tan sólo decimos que debe,"Page prints ""no nos ponemos nerviosos"", matching the quoted phrase apart from a minor wording difference in the brief.",
284,2004-08-25_r21,2004-08-25_r21_ORDINARIA.pdf,6,Sr. Presidente,Sr. Presidente.—,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Maza.,"Label printed with no space before the dash, unlike the ""Sr. Presidente (Guinle). —"" forms later on the same page.",
285,2004-09-15_r24,2004-09-15_r24_ORDINARIA.pdf,32,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va","ambiguous — the same words appear three times on this page (items 85, 86, 87); all three carry the identical label.",
286,2004-09-15_r24,2004-09-15_r24_ORDINARIA.pdf,32,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va",ambiguous — same three occurrences as the previous case; every occurrence carries this same label.,
287,2004-09-15_r24,2004-09-15_r24_ORDINARIA.pdf,32,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va",ambiguous — same three occurrences as the two previous cases; every occurrence carries this same label.,
288,2004-09-29_r26,2004-09-29_r26_EN_MINORIA.pdf,12,Sra. Conti,Sra. Conti. —,yes,yes,same-paragraph,none,high,"Señor presidente: no quiero polemizar, pero realmente las interpretaciones de quienes estuvimos reunidos con","Spoken as an interruption inside Sr. Morales's turn, but printed under its own label.",
289,2004-10-06_r27,2004-10-06_r27_ORDINARIA.pdf,7,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"De conformidad con lo acordado en la reunión de labor parlamentaria celebrada ayer, corresponde","First paragraph after the bold section title ""Rechazo a las declaraciones del señor Ignacio Walker"".",
290,2004-10-06_r27,2004-10-06_r27_ORDINARIA.pdf,8,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Losada.,"Occurs once on the page; the other Losada mention nearby reads ""Como dijo el presidente del bloque de la mayoría"".",
291,2004-10-06_r27,2004-10-06_r27_ORDINARIA.pdf,26,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,Se están agregando el señor senador Rossi y las señoras senadoras Caparrós e Ibarra.,Follows the secretary's reading of the speakers' list.,
292,2004-10-06_r27,2004-10-06_r27_ORDINARIA.pdf,85,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,"En consideración, en una sola votación, en general y en particular. Si no se","Item 126; ""Si no se hace uso de la palabra, se va a votar."" runs on the next indented line of the same turn.",
293,2004-10-20_r30,2004-10-20_r30_ORDINARIA.pdf,24,Sr. Presidente,Sr. Presidente . C,yes,yes,same-paragraph,none,medium,"Corresponde considerar el dictamen de la Comisión de Educación, Cultura, Ciencia y Tecnología en","On this page the dash after every label is printed as a stray capital-C glyph, and this label has a space before its period; transcribed exactly as it appears (item 22, ""Día Internacional de la Paz""). Page has no running head.",
294,2004-10-20_r30,2004-10-20_r30_ORDINARIA.pdf,91,Sra. Escudero,Sra. Escudero. C,yes,yes,same-paragraph,none,medium,"Señor presidente: he sido autora de un pedido de modificación, consistente en bajar de",Same mangled page as the previous case — the dash after the label prints as a stray capital-C glyph. Page has no running head.,
295,2004-10-27_r31,2004-10-27_r31_ORDINARIA.pdf,5,Sr. Castillo,Sr. Castillo. —,yes,yes,same-paragraph,none,high,Señor presidente: solicito pronto despacho para el tratamiento de un proyecto de ley presentado,Preceding turn is Sr. Presidente. — giving the floor to the senator from Catamarca.,
296,2004-11-10_r32,2004-11-10_r32_ORDINARIA.pdf,6,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,Occurs once on the page.,
297,2004-11-10_r32,2004-11-10_r32_ORDINARIA.pdf,52,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Giustiniani.,"Occurs once, near the foot of the page.",
298,2004-11-10_r32,2004-11-10_r32_ORDINARIA.pdf,57,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,"Occurs once, in the upper third of the page.",
299,2004-11-10_r32,2004-11-10_r32_ORDINARIA.pdf,60,Sr. Pichetto,Sr. Pichetto. —,yes,yes,same-paragraph,none,high,Es una moción de orden.,Printed between two Losada turns; the words are their own labelled one-line turn.,
300,2004-11-17_r33,2004-11-17_r33_ORDINARIA.pdf,8,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Pichetto.,"Item 4, ""Retiro de un proyecto""; page prints ""el senador Pichetto"", without ""señor"".",
301,2004-11-17_r33,2004-11-17_r33_ORDINARIA.pdf,27,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,Queda aprobada la comunicación. Se procederá en consecuencia.,"Single occurrence of this exact wording on the page, after the Orden del Día Nº 1491 vote; the other closings on the page read ""la declaración"".",
302,2004-12-01_r35,2004-12-01_r35_ORDINARIA.pdf,22,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Corresponde considerar el dictamen de la Comisión de Presupuesto y Hacienda en el proyecto,"ambiguous — the same opening words appear four times on this page (items 42, 43, 44, 45), but every one of them is printed under the identical label ""Sr. Presidente. —""; I take item 42 (Rotary Club de General Roca).",
303,2004-12-01_r35,2004-12-01_r35_ORDINARIA.pdf,22,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Corresponde considerar el dictamen de la Comisión de Presupuesto y Hacienda en el proyecto,"ambiguous — four identical openings on the page (items 42-45), all under the same label; I take item 43 (parroquia San Ignacio de Loyola).",
304,2004-12-01_r35,2004-12-01_r35_ORDINARIA.pdf,22,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Corresponde considerar el dictamen de la Comisión de Presupuesto y Hacienda en el proyecto,"ambiguous — four identical openings on the page (items 42-45), all under the same label; I take item 44 (Anulación de resolución de la AFIP).",
305,2004-12-01_r35,2004-12-01_r35_ORDINARIA.pdf,22,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Corresponde considerar el dictamen de la Comisión de Presupuesto y Hacienda en el proyecto,"ambiguous — four identical openings on the page (items 42-45), all under the same label; I take item 45 (Asociación Deportiva y Cultural Lacar).",
306,2004-12-01_r35,2004-12-01_r35_ORDINARIA.pdf,99,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Pichetto.,"Printed as ""Sr. Presidente (Guinle). — Tiene la palabra el senador Pichetto."" between two Pichetto turns.",
307,2004-12-01_r35,2004-12-01_r35_ORDINARIA.pdf,101,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,Queda aprobada. Tiene la palabra el señor senador Jenefes.,"""Queda aprobada."" opens the turn and ""Tiene la palabra el señor senador Jenefes."" is the next line of that same turn, with no new label between them.",
308,2004-12-16_r36,2004-12-16_r36_ORDINARIA.pdf,137,Sr. Presidente (López Arias),Sr. Presidente (López Arias). —,yes,yes,same-paragraph,none,high,"Se registraron 39 votos por la afirmativa, ningún voto por la negativa y una","The page has a parallel ""40 votos"" announcement later, also under the same label; the ""39 votos"" one is the quoted line.",
309,2004-12-16_r37,2004-12-16_r37_ORDINARIA.pdf,19,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Yoma.,"Running head on this page is mangled (""Πáγ. 19""), but it is furniture and sits above the quoted line.",
310,2005-02-03_r38,2005-02-03_r38_EXTRAORDINARIA.pdf,7,Sr. Bussi,Sr. Bussi. —,yes,yes,same-paragraph,none,high,Señor presidente: solicito autorización para abstenerme de votar.,Only occurrence on the page; the president's reply on the next line names Bussi.,
311,2005-03-02_r02,2005-03-02_r02_ORDINARIA.pdf,29,Sr. Losada,Sr. Losada. —,yes,yes,same-paragraph,none,high,"Señor presidente: para apoyar la iniciativa, pero también para apurarnos a decir que hemos","Opens the turn immediately after ""Sr. Presidente. — Tiene la palabra el señor senador Losada.""",
312,2005-03-02_r02,2005-03-02_r02_ORDINARIA.pdf,33,Sr. Pichetto,Sr. Pichetto. —,yes,yes,same-paragraph,none,high,"Señor presidente: en primer lugar, vamos a habilitar la discusión. La semana anterior sostuve",The quoted string spans the first line of the turn and the start of the next paragraph of the same turn; no new label intervenes.,
313,2005-03-09_r03,2005-03-09_r03_ORDINARIA.pdf,44,Sr. Losada,Sr. Losada. —,yes,yes,same-paragraph,none,high,Señor presidente: quiero apoyar lo que usted acaba de manifestar. En cada artículo los,"Turn granted as an interruption (""Para una interrupción, tiene la palabra el señor senador Losada"").",
314,2005-03-16_r05,2005-03-16_r05_ORDINARIA.pdf,98,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"El senador Menem le solicita una interrupción, senador Morales",Printed without a name in parentheses on this page.,
315,2005-05-04_r11,2005-05-04_r11_ORDINARIA.pdf,38,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Pichetto.,Single occurrence naming Pichetto; other similar lines on the page name Puerta and Terragno.,
316,2005-05-04_r11,2005-05-04_r11_ORDINARIA.pdf,52,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,"En consideración. Si no se hace uso de la palabra, se va a votar.","ambiguous — ""En consideración."" followed by ""Si no se hace uso de la palabra, se va a votar."" appears twice (Orden del Día Nº 41 and Nº 42), both under the identical label; I take the Nº 41 one.",
317,2005-05-04_r11,2005-05-04_r11_ORDINARIA.pdf,62,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Queda aprobada la resolución. Se comunicará a la Honorable Cámara de Diputados.,"ambiguous — the sentence appears twice on this page (first line of the page, and after the Orden del Día Nº 95 vote), both under the same label; I take the first-line occurrence.",
318,2005-05-04_r11,2005-05-04_r11_ORDINARIA.pdf,62,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Queda aprobada la resolución. Se comunicará a la Honorable Cámara de Diputados.,"ambiguous — same sentence twice on the page, both under the identical label; I take the second occurrence (after the Orden del Día Nº 95 vote).",
319,2005-05-18_r14,2005-05-18_r14_ORDINARIA.pdf,10,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va","ambiguous — the wording appears three times on the page (Orden del Día Nº 248, 249, 250), all under the identical label; I take the Nº 248 one.",
320,2005-05-18_r14,2005-05-18_r14_ORDINARIA.pdf,10,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va","ambiguous — three identical occurrences on the page, all under the same label; I take the Orden del Día Nº 249 one.",
321,2005-05-18_r14,2005-05-18_r14_ORDINARIA.pdf,10,Sr. Presidente (Guinle),Sr. Presidente (Guinle). —,yes,yes,same-paragraph,none,high,"En consideración en general. Si no se hace uso de la palabra, se va","ambiguous — three identical occurrences on the page, all under the same label; I take the Orden del Día Nº 250 one.",
322,2005-05-18_r14,2005-05-18_r14_ORDINARIA.pdf,45,Sr. Presidente,Sr. Presidente. —,yes,yes,same-paragraph,none,high,Corresponde considerar si se trata sobre tablas el proyecto de declaración de los señores,"Item 105, the Escudero y López Arias declaration (I Encuentro Intermunicipal Ruta Nº 81).",
