case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
81,2018-06-27_r08,2018-06-27_r08_INFORMATIVA_ESPECIAL.pdf,56,Sr. Presidente (Marino),Sr. Presidente (Marino).-,yes,yes,same-paragraph,none,high,"Muchas gracias, senador. Tengo anotados al senador Romero y al senador Rodríguez Saá pero,",Quoted phrase spans two paragraphs of the same speech turn (no new speaker label between them); label precedes the first sentence of the quote.,
82,2018-09-05_r15,2018-09-05_r15_ESPECIAL_EN_MINORIA.pdf,17,Sra. Ianni,Sra. Ianni.-,yes,yes,same-paragraph,none,high,"Gracias, señor presidente Entiendo que algunos hoy puedan estar felices o contentos por esta","Quote spans the sentence right after the label into the next paragraph, same speaker turn; no visible punctuation between ""presidente"" and ""Entiendo"" on the page, matching the CSV phrase.",
83,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,78,Sr. Caserio,Sr. Caserio.-,yes,yes,same-paragraph,none,high,"Gracias, señor presidente. Quiero hablar como autor de uno de los tantos proyectos que",none,
84,2018-10-10_r16,2018-10-10_r16_ORDINARIA.pdf,115,Sr. Pais,Sr. Pais.-,yes,yes,same-paragraph,none,high,"Muy breve, presidente. Oportunamente no firmé los dictámenes de la Comisión de Acuerdos para",none,
85,2018-11-14_r17,2018-11-14_r17_ESPECIAL.pdf,130,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,"Gracias, señor senador. Senador Rozas, tiene la palabra. Informo a la Cámara que, después","Quote spans three sentences of the same Presidente turn: ""Gracias, señor senador."" / ""Senador Rozas, tiene la palabra."" / ""Informo a la Cámara que, después..."" — all attributed to the same label, no new speaker introduced in between.",
86,2019-03-20_r02,2019-03-20_r02_ORDINARIA.pdf,32,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,yes,same-paragraph,none,high,"Este fiscal de la Nación que dos veces no ha estado a derecho, hablando","A stenographer's note (""- La senadora Fernández Sagasti exhibe un gráfico."") sits on its own line directly above the speaker label, not inside the paragraph body.",
87,2019-03-27_r04,2019-03-27_r04_INFORMATIVA_ESPECIAL.pdf,48,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).-,yes,yes,same-paragraph,none,high,Señor ministro: le solicita una interrupción el senador Luenzo. Senador Luenzo: tiene la palabra.,"Quote spans two short sentences/paragraphs of the same Presidente turn (""Señor ministro: le solicita una interrupción el senador Luenzo."" then ""Senador Luenzo: tiene la palabra.""), no new label in between.",
88,2019-04-16_r05,2019-04-16_r05_ESPECIAL.pdf,84,Sr. Closs,Sr. Closs.-,yes,yes,same-paragraph,none,high,"Gracias, señor presidente. Se ha dicho mucho y todos lo han hecho con su",none,
89,2019-11-13_r09,2019-11-13_r09_ESPECIAL.pdf,22,Sra. Durango,Sra. Durango.-,yes,yes,same-paragraph,none,high,"Gracias, señor presidente. Como ya se ha dicho, estamos aquí para repudiar con vehemencia",none,
90,2019-12-20_r11,2019-12-20_r11_EXTRAORDINARIA.pdf,5,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Obra sobre las bancas el plan de labor aprobado en la reunión del plenario,"Page has superscript footnote markers (3) after ""Aprobado."" — page furniture,  not inside the quoted paragraph.",
91,2020-02-05_r12,05-02-2020_ESPECIAL_EXTRAORDINARIA.pdf,16,Sra. Rodríguez Machado,uncertain — no speaker label on this page,no,yes,not-on-this-page,none,low,negociar y solucionar la salida del default . Por ese motivo fue necesario pedir,"Page opens mid-speech with no speaker label anywhere on the page; the speech clearly began on an earlier page. CSV phrase has a stray space before the period (""default ."") which is NOT how the page prints it — the page shows ""default. Por ese motivo"" with no extra space.","label printed on Pág. 14; intervening page checked by hand, no label in between; parser right"
92,2020-02-20_r01,20-02-2020_PREPARATORIA.pdf,5,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Corresponde votar, si el cuerpo está de acuerdo y a efectos de agilizar el",none,
93,2020-03-12_r02,12-03-2020_ESPECIAL.pdf,66,Sr. Romero,Sr. Romero.-,yes,yes,same-paragraph,none,high,"Muchas gracias, señora presidenta. Esta es una sesión más en la que seguimos buscando","The label ""Sr. Romero.-"" recurs three times on the page, separated by stenographer's notes about the presiding officer changing (""-Ocupa la Presidencia el señor vicepresidente..."" / ""-Ocupa la Presidencia la señora vicepresidenta...""); the quoted phrase itself only matches the first occurrence.",
94,2020-10-07_r16,07-10-2020_INFORMATIVA_ESPECIAL.pdf,31,"Sr. Martínez, Julio","Sr. Martínez, Julio.-",yes,yes,same-paragraph,none,high,Bien. Otro tema es el de los jubilados. Quisiera saber si se va a,"Speaker label is printed with the surname and first name reversed with a comma: ""Sr. Martínez, Julio.-"" rather than the usual ""Sr./Sra. Surname.-"" pattern (there is also a distinct senator ""Martínez, Ernesto"" mentioned elsewhere in the corpus, likely the reason for the disambiguating first name).",
95,2020-11-05_r21,05-11-2020_ESPECIAL.pdf,50,Sr. Luenzo,Sr. Luenzo.-,yes,yes,same-paragraph,none,high,"… porque esto está directamente ligado –voy cerrando, senadora– también al tema de las","Quoted phrase begins with an ellipsis (""…""), marking a resumed/interrupted sentence after the presiding officer's interjection ""Tiempo, senador…"" appears just before the label on the page.",
96,2021-05-13_r05,13-05-2021_ESPECIAL.pdf,159,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Senadora Giacoppo: afirmativo. Gracias. Senadora Giménez: ausente. Gladys González: afirmativo. Teresa González: afirmativo. Nancy,"This page is a roll-call vote list. Most name/vote lines above and below the quoted phrase have no individual speaker label (they are read as part of the Secretary's continuous turn); the label ""Sr. Secretario (Fuentes).-"" appears directly before the quoted phrase, resuming after the interjected exchange with Senadora Giacoppo.",
97,2021-06-02_r07,02-06-2021_ESPECIAL.pdf,4,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Buenas tardes a todos y a todas. Con la presencia de 60 señores senadores,"Page also carries a stenographer's timestamp note above the label: ""–A las 14:21 del miércoles 2 de junio de 2021:"" — page furniture, not inside the quoted paragraph.",
98,2021-07-15_r10,15-07-2021_ESPECIAL.pdf,6,Sr. Blanco,Sr. Blanco.-,yes,yes,same-paragraph,none,high,Hola… Hola… ¿Ahora sí? Señora presidenta: es para adherir al homenaje del senador Cobos,"Quote starts with the label's own opening line (""Hola… Hola… ¿Ahora sí?"") and continues into the next paragraph, same speaker turn; a stenographer's note ""–Luego de unos instantes:"" appears on its own line just above the label.",
99,2021-08-19_r11,19-08-2021_ESPECIAL.pdf,50,Sra. Olalla,Sra. Olalla.-,yes,yes,same-paragraph,none,high,Ramírez se sumó inmediatamente a las ideas de Mayo y apoyó estos principios federales,"Page has a long back-and-forth about a dropped microphone/connection (Sr. Presidente (Closs), Sr. Castillo, Sra. Olalla trading short lines with repeated stenographer notes ""–Luego de unos instantes:""); the quoted phrase begins the senator's substantive speech right after ""Continúe, por favor, senadora. Adelante.""",
100,2021-10-28_r13,28-10-2021_ORDINARIA.pdf,57,Sra. García Larraburu,uncertain — no speaker label on this page,no,yes,not-on-this-page,"(La senadora exhibe una fotografía.) — a stenographer's note embedded inline inside the paragraph, in italics, immediately before the quoted phrase",low,Yo acá armé un collage y voy a mencionar algunas especies de lo que,"No ""Sr./Sra. X.-"" label appears anywhere on this page; the speech clearly began earlier. The inline note ""(La senadora exhibe una fotografía.)"" confirms the speaker is a senadora (feminine), consistent with a female senator continuing from an earlier page, but no name is printed on this page.","label printed on Pág. 56, the page before; parser right"
101,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,120,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,¡Sí! ¡Te voy a responder lo que pasa hoy con las LEBAC! ¡Te voy,"Phrase sits inside a burst of exclamatory speech under the label ""Sr. Mayans.-""; a stenographer's note ""–Manifestaciones simultáneas."" appears just above it in its own line.",
102,2022-05-12_r04,12-05-2022_ESPECIAL.pdf,86,Sr. Parrilli,Sr. Parrilli.-,yes,yes,same-paragraph,none,high,"Gracias, presidenta. En primer lugar, quiero decir que voy a tratar de contestar muchos",Label opens the paragraph directly.,
103,2022-06-02_r06,02-06-2022_INFORMATIVA_ESPECIAL.pdf,4,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Queda abierta la sesión informativa especial para recibir el Informe del señor jefe de,Opening line of the session; label directly precedes the quoted phrase.,
104,2022-06-30_r07,30-06-2022_ORDINARIA.pdf,46,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,partial,same-paragraph,none,high,"De dólares. Hoy, se encuentra en 51.000 millones de dólares: es decir, hemos recuperado","A shorter interjection ""Sr. Mayans.- De dólares."" appears immediately above, but the full quoted phrase (with the continuation about 51.000 millones) only occurs once, under Sra. Fernández Sagasti's label.",
105,2022-09-01_r09,01-09-2022_ESPECIAL.pdf,30,Sr. Fiad,Sr. Fiad.-,yes,yes,same-paragraph,none,high,"Gracias, presidenta. Quiero pedir preferencia, con dictamen de comisión, para el expediente número S.-2.113/22.",Label opens the paragraph directly.,
106,2023-03-30_r02,30-03-2023_ESPECIAL.pdf,6,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,Muchas gracias. Lo primero que quiero hacer es celebrar la presencia de todos acá,"Label and ""Muchas gracias."" are on their own line,  quoted phrase continues in the next line/paragraph of the same speaker turn.",
107,2023-05-11_r04,11-05-2023_INFORMATIVA_ESPECIAL.pdf,17,Sr. Jefe de Gabinete de Ministros,Sr. Jefe de Gabinete de Ministros.-,yes,yes,same-paragraph,none,high,"Seguramente, después, con otras intervenciones –están buscando las respuestas–, le podré precisar cada una",Label is the very first line on the page.,
108,2023-05-11_r04,11-05-2023_INFORMATIVA_ESPECIAL.pdf,55,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,"Gracias, presidente. Le agradezco al jefe de Gabinete la presencia. La verdad es que",Label opens the paragraph directly.,
109,2023-09-28_r06,28-09-2023_ESPECIAL.pdf,9,Sr. Romero,Sr. Romero.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Adhiero al homenaje al senador Oraldo Britos, amigo y colega que","Label opens the paragraph; quoted phrase spans the ""Gracias,  señora presidenta."" line and the following paragraph of the same speaker turn.",
110,2023-09-28_r06,28-09-2023_ESPECIAL.pdf,39,Sr. Snopek,Sr. Snopek.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Creo que no hemos leído el resultado electoral. No nos hemos",Label opens the paragraph directly.,
111,2024-03-14_r02,14-03-2024_ESPECIAL.pdf,61,Sra. Ávila,Sra. Ávila.-,yes,yes,same-paragraph,none,high,"Bueno, muchas gracias. Reitero: lo primero que quiero decir es que este decreto de","Just above the quoted phrase there is a chair interjection ""Sra. Presidente (Sapag).- Por favor, senadora, hable más cerca del micrófono."" which could be mistaken for the speaker of the quote; the quote itself follows the ""Sra. Ávila.-"" label.",
112,2024-06-12_r05,12-06-2024_ESPECIAL.pdf,245,Sr. Romero,Sr. Romero.-,yes,partial,same-paragraph,none,high,"Gracias, señor presidente. Aprobar este paquete fiscal es de gran importancia, porque es una","Page prints ""Sr. Romero.- Gracias, señor presidente."" but the quoted phrase in the batch omits the word ""señor"" (reads ""Gracias, presidente...""); speaker attribution is unambiguous despite the missing word.",
113,2024-09-12_r09,12-09-2024_ORDINARIA.pdf,11,Sr. Presidente (Abdala),Sr. Presidente (Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senadora Sapag. A continuación, tiene la palabra la senadora Duré, que también tiene",Label opens the paragraph directly.,
114,2024-11-27_r11,27-11-2024_INFORMATIVA_ESPECIAL.pdf,23,Sra. Presidente (Villarruel),Sra. Presidente (Villarruel).-,yes,yes,same-paragraph,none,high,"Muchas gracias. Tiene la palabra la señora senadora Carmen Álvarez Rivero, por el Frente","Printed label uses the masculine-form title ""Presidente"" (not ""Presidenta"") despite ""Sra."" and a female name; copied as printed.",
115,2024-11-27_r11,27-11-2024_INFORMATIVA_ESPECIAL.pdf,99,Sra. Presidente (Villarruel),Sra. Presidente (Villarruel).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Habiéndose dado cumplimiento a lo prescripto en el artículo 101 de la","Same masculine-form title ""Presidente"" used with ""Sra."" as in case 114; copied as printed. This is also the closing line of the session (page ends with signature block ""Pablo A. Volpe / Director General de Taquígrafos"").",
